gene,log2FoldChange,pvalue,t_statistic,mean_group1,mean_group2,padj,abs_log2FC,significant
DSG1,3.9201151164013073,6.1728392807242725e-121,27.37405099302149,4.858145353982301,0.9380302375809935,6.686142226260436e-119,3.9201151164013073,True
C7,-1.447195261759589,5.65491439970986e-18,-8.821427592145113,8.209553982300886,9.656749244060475,1.7722464980059295e-17,1.447195261759589,True
C6,-1.5819917900284794,6.793354869414588e-23,-10.12143986831083,2.6362501106194687,4.218241900647948,2.6174510724746527e-22,1.5819917900284794,True
C5,-1.6541418973030835,4.2536666614755316e-48,-15.46606375605209,6.769836504424778,8.423978401727862,4.186492625276331e-47,1.6541418973030835,True
CEMP1,-0.31665144928228717,2.8888795433741973e-08,-5.596686584734053,6.805761725663718,7.122413174946005,5.679341468605685e-08,0.31665144928228717,False
FBXO45,1.4066448849844235,1.0148683075242788e-135,29.628972566655644,10.303648340707966,8.897003455723542,1.7274081990675853e-133,1.4066448849844235,True
FBXO44,-0.17872399247883308,0.0005787268233305773,-3.4535342928102866,8.391449225663717,8.57017321814255,0.000866507377776526,0.17872399247883308,False
FBXO47,-0.1449700706244385,0.00016470741668174604,-3.7835138267114914,0.3091506637168142,0.4541207343412527,0.0002563901571540705,0.1449700706244385,False
FBXO46,0.23790945784514328,4.822066517090674e-09,5.910183876804652,8.971161725663718,8.733252267818575,9.896743064512271e-09,0.23790945784514328,False
FBXO41,0.47938835294061466,3.0876805342546114e-11,6.725266995838458,8.407496128318584,7.92810777537797,7.083584689243081e-11,0.47938835294061466,False
FBXO40,0.10558277059959098,0.02051258255325204,2.3208840127527504,0.6548657079646018,0.5492829373650108,0.026857295385657405,0.10558277059959098,False
FBXO43,1.1506202627152664,2.2718483297182127e-48,15.516981590338554,4.735452876106195,3.5848326133909287,2.2634671873311558e-47,1.1506202627152664,True
FBXO42,0.09122116941264125,0.0006926005335365782,3.404147823359324,9.026141039823008,8.934919870410367,0.0010302549008401928,0.09122116941264125,False
EIF2C4,-0.14573547946252852,0.0004757268928519198,-3.50674260215925,8.348306637168141,8.49404211663067,0.0007159408733721401,0.14573547946252852,False
DCDC2B,-0.7655547542479786,7.3952389382699e-09,-5.836643547656875,1.396999889380531,2.1625546436285097,1.504223385164258e-08,0.7655547542479786,False
EIF2C1,0.12290384850627767,0.0015102311444156052,3.1823507667870774,9.917743805309735,9.794839956803457,0.0021840448257988065,0.12290384850627767,False
FBXO48,0.33885190394502995,3.4095725097557765e-16,8.311169489912599,5.276707411504425,4.937855507559395,9.86725120518692e-16,0.33885190394502995,False
EIF2C3,0.43451512739157927,1.6071057103117728e-25,10.763913481247924,7.373636725663717,6.939121598272138,6.911236977147549e-25,0.43451512739157927,False
EIF2C2,0.8725262261319973,1.442861526196913e-55,16.830543540746493,8.928449336283185,8.055923110151188,1.8626615814607055e-54,0.8725262261319973,False
VEPH1,-1.9768834257153234,9.064795129339587e-46,-15.026706986106115,4.548170353982301,6.5250537796976245,8.237210648038283e-45,1.9768834257153234,True
SNRPB2,0.06768226671954913,0.044081604386124074,2.016103709020717,9.992130862831857,9.924448596112308,0.05566539257113112,0.06768226671954913,False
EXPH5,-0.8096759231827839,8.707872162747597e-33,-12.40904408211871,8.255649778761061,9.065325701943845,4.953045511273591e-32,0.8096759231827839,False
ADIG,0.12212878543167874,2.2370295988787926e-09,6.040293183432211,0.14496615044247788,0.022837365010799138,4.677026685104247e-09,0.12212878543167874,False
DET1,-0.04625786425581602,0.3030250997945368,-1.0305493893298032,6.585437168141592,6.631695032397408,0.34038228684218846,0.04625786425581602,False
RPS6KA4,0.2054015909612179,5.837715793078766e-07,5.032255041929457,10.134698783185842,9.929297192224624,1.0664045219048557e-06,0.2054015909612179,False
CP,-2.1066774656434557,1.1735480329070319e-38,-13.633125401178019,10.144230309734514,12.25090777537797,8.414235542135198e-38,2.1066774656434557,True
RMND5A,0.7343397128672216,6.073977665689423e-76,20.306665546237348,10.85863064159292,10.1242909287257,1.4822700917896298e-74,0.7343397128672216,False
RMND5B,-0.27137260244844086,2.3529548314993266e-16,-8.358397459898722,8.985212278761063,9.256584881209504,6.849540113828522e-16,0.27137260244844086,False
NRBF2,0.288712413750261,1.0062555128658595e-18,9.029179513525735,9.120649778761061,8.8319373650108,3.249634153874041e-18,0.288712413750261,False
KCNJ3,0.08993465351975383,0.23512319693307815,1.1880486638013834,0.6392722345132743,0.5493375809935205,0.2687141202888618,0.08993465351975383,False
KCNJ2,1.1876102773371038,7.266486470001195e-41,14.075024627428036,8.041005309734512,6.853395032397408,5.5962997509457875e-40,1.1876102773371038,True
KCNJ1,-0.6989322351822473,2.061998494133566e-10,-6.429428831872021,1.82352046460177,2.5224526997840173,4.5481628551318066e-10,0.6989322351822473,False
SFRP1,1.2797651374261738,1.3107094334910577e-14,7.833936369968056,6.676996238938053,5.3972311015118795,3.5261548114439337e-14,1.2797651374261738,True
SNORD10,-0.11658103891511684,0.014944488092605198,-2.4383433751779435,0.6608617256637169,0.7774427645788338,0.019833533393201895,0.11658103891511684,False
KCNJ6,-0.12147962929337353,0.21094423024232803,-1.2518525034974204,1.3809028761061946,1.502382505399568,0.24279323693364896,0.12147962929337353,False
KCNJ5,-0.20226473102505782,0.06196989016242713,-1.8688055760017457,5.243189048672566,5.4454537796976235,0.07689763678490237,0.20226473102505782,False
KCNJ4,0.8116977744700777,5.7068474879144945e-25,10.631740812641223,1.3184472345132743,0.5067494600431965,2.3932131649629e-24,0.8116977744700777,False
LOC729991-MEF2B,0.7050696357919692,4.240460906103385e-26,10.901563628879359,5.604603761061948,4.8995341252699784,1.8659686216190322e-25,0.7050696357919692,False
KCNJ9,0.426179611135534,3.072489233833763e-17,8.613771082413544,0.7831418141592921,0.3569622030237581,9.309389593313818e-17,0.426179611135534,False
KCNJ8,-0.5207490782507307,3.7502232299719294e-12,-7.041052786526919,7.286852433628319,7.807601511879049,8.981999707116167e-12,0.5207490782507307,False
NRADDP,-0.06514629771211267,0.29633203301070477,-1.044929707321329,1.5175694690265484,1.582715766738661,0.33341880505676175,0.06514629771211267,False
C9orf131,0.013767340258797,0.8248820895413258,0.22133371731001739,1.4675798672566371,1.4538125269978401,0.8459740113245343,0.013767340258797,False
AGPAT6,-0.6173649873850771,7.455184879345237e-37,-13.265292629858731,10.325955530973452,10.94332051835853,4.936409602194762e-36,0.6173649873850771,False
AGPAT5,0.39860522300693724,2.1793490396054146e-16,8.368128982331292,9.456851659292035,9.058246436285097,6.356957776095575e-16,0.39860522300693724,False
AGPAT4,0.3360168958695686,3.9248301654067166e-06,4.643658843893371,7.5051657079646015,7.169148812095033,6.8156237140186075e-06,0.3360168958695686,False
C9orf135,-1.813471819988914,1.2793122093537323e-29,-11.712724117753728,1.560558849557522,3.374030669546436,6.421925353273817e-29,1.813471819988914,True
AGPAT2,-1.1217935415432265,9.18997197104039e-67,-18.77614298669562,10.038999115044247,11.160792656587473,1.695290366788917e-65,1.1217935415432265,True
AGPAT1,-0.242460362153329,9.45832102052441e-15,-7.8775900523447655,10.620154756637168,10.862615118790497,2.5612071159187423e-14,0.242460362153329,False
COL1A1,0.1818728349165717,0.08989867186356766,1.6977344165974733,15.380874778761063,15.199001943844491,0.10925167088237614,0.1818728349165717,False
C9orf139,-0.5905299707085381,8.004725995110323e-12,-6.928910372079135,2.445133960176991,3.035663930885529,1.8916780425966586e-11,0.5905299707085381,False
RCSD1,-0.8150687197767539,4.920228105268254e-25,-10.647274259029365,7.513207522123894,8.328276241900648,2.068476967044593e-24,0.8150687197767539,False
KIAA1217,0.08869434144383526,0.06914303761078734,1.819628088911036,11.048116371681417,10.959422030237581,0.08534382856834233,0.08869434144383526,False
KIAA1210,-0.4398937924081118,5.890234773091972e-08,-5.467561825835821,0.8490612831858407,1.2889550755939525,1.1394012542161961e-07,0.4398937924081118,False
KIAA1211,-0.45383240600928954,7.504880195895998e-07,-4.982554029565966,6.451963274336284,6.905795680345573,1.3611331336664885e-06,0.45383240600928954,False
AGPAT9,0.06923384310671032,0.5234921293953264,0.6382175324708879,7.1811563053097345,7.111922462203024,0.5614685242733565,0.06923384310671032,False
MCL1,-0.3616271517039724,2.6111636071229074e-24,-10.471455206731793,13.044920796460175,13.406547948164148,1.0680355182204057e-23,0.3616271517039724,False
ZNF788,-0.3388348162235504,2.6616343961362214e-05,-4.222181842060408,5.426716371681415,5.765551187904966,4.3709587071298175e-05,0.3388348162235504,False
OR2J2,0.005416081633823275,0.6408333197140663,0.466689587113188,0.028822345132743364,0.02340626349892009,0.6739397139568231,0.005416081633823275,False
OR2J3,0.02866304425734438,0.1785242855934381,1.3463485670678204,0.11193086283185841,0.08326781857451403,0.2080797217571118,0.02866304425734438,False
CMYA5,0.09307152157915866,0.24910986183700182,1.1532493901210363,6.170905862831859,6.0778343412527,0.2835948882367621,0.09307152157915866,False
FOXO3,0.319474304984805,5.249341736893277e-13,7.324973252562656,10.361968473451327,10.042494168466522,1.3068512399308422e-12,0.319474304984805,False
SDHC,0.07718341687532337,0.0316164967942632,2.1525377602202096,11.164297455752212,11.087114038876889,0.04054141191237029,0.07718341687532337,False
FOXO1,0.4992077796785104,1.6319192479160192e-19,9.243972663772583,9.535018362831858,9.035810583153348,5.459947863650308e-19,0.4992077796785104,False
LACRT,0.007978599074905866,0.4001867996734302,0.8416812479066876,0.018153761061946903,0.010175161987041038,0.43955228173013006,0.007978599074905866,False
PPP2R1B,0.10296750415719025,0.014062448831287037,2.460400135107667,9.691468584070796,9.588501079913605,0.018703454007335935,0.10296750415719025,False
FOXO4,-0.33877837019056223,7.771165757835356e-14,-7.592068529333361,8.127001327433629,8.46577969762419,2.011051008367895e-13,0.33877837019056223,False
NIP7,0.41763309887421407,3.0191320408028913e-28,11.401462389720562,9.77718407079646,9.359550971922246,1.4446614572752792e-27,0.41763309887421407,False
PEX10,0.030825611154646992,0.3681573338734361,0.9003765271889915,8.875023451327433,8.844197840172786,0.40675431176602017,0.030825611154646992,False
PEX13,0.09174959192645105,0.0069493120103637914,2.7054009108052726,10.16409646017699,10.07234686825054,0.009508127179810767,0.09174959192645105,False
